sample,DF1,DF2,TDF2,CASCADE
436,-0.0000717926,-0.0000717752,-0.0000717874,-0.0000715824
437,-0.0000591679,-0.0000591502,-0.0000591700,-0.0000589788
438,-0.0000428578,-0.0000428455,-0.0000428669,-0.0000427016
439,-0.0000240671,-0.0000240654,-0.0000240822,-0.0000239538
440,-0.0000041372,-0.0000041449,-0.0000041571,-0.0000040735
441,0.0000155486,0.0000155417,0.0000155254,0.0000155591
442,0.0000336598,0.0000336440,0.0000336350,0.0000336184
443,0.0000490080,0.0000489885,0.0000489834,0.0000489180
444,0.0000606237,0.0000605974,0.0000606011,0.0000604927
445,0.0000678165,0.0000677947,0.0000677974,0.0000676536
446,0.0000702144,0.0000701994,0.0000702002,0.0000700317
447,0.0000677809,0.0000677686,0.0000677726,0.0000675917
448,0.0000608086,0.0000607874,0.0000608067,0.0000606256
449,0.0000498905,0.0000498751,0.0000498951,0.0000497259
450,0.0000358720,0.0000358652,0.0000358828,0.0000357369
451,0.0000197868,0.0000197855,0.0000198030,0.0000196897
452,0.0000027816,0.0000027847,0.0000028021,0.0000027283
453,-0.0000139646,-0.0000139556,-0.0000139411,-0.0000139712
454,-0.0000293214,-0.0000293083,-0.0000292964,-0.0000292815
455,-0.0000422825,-0.0000422606,-0.0000422576,-0.0000422001
456,-0.0000520309,-0.0000520162,-0.0000520077,-0.0000519122
457,-0.0000579891,-0.0000579702,-0.0000579691,-0.0000578433
458,-0.0000598525,-0.0000598319,-0.0000598368,-0.0000596894
459,-0.0000576024,-0.0000575799,-0.0000575918,-0.0000574340
460,-0.0000515000,-0.0000514826,-0.0000514950,-0.0000513368
461,-0.0000420611,-0.0000420446,-0.0000420618,-0.0000419146
462,-0.0000300147,-0.0000300035,-0.0000300209,-0.0000298945
463,-0.0000162474,-0.0000162418,-0.0000162586,-0.0000161611
464,-0.0000017397,-0.0000017381,-0.0000017548,-0.0000016921
465,0.0000125039,0.0000125018,0.0000124860,0.0000125105
466,0.0000255231,0.0000255140,0.0000255036,0.0000254894
467,0.0000364659,0.0000364538,0.0000364462,0.0000363945
468,0.0000446441,0.0000446234,0.0000446255,0.0000445410
469,0.0000495750,0.0000495669,0.0000495587,0.0000494481
470,0.0000510095,0.0000509974,0.0000509965,0.0000508679
471,0.0000489423,0.0000489280,0.0000489332,0.0000487955
472,0.0000436059,0.0000435915,0.0000436013,0.0000434644
473,0.0000354491,0.0000354396,0.0000354489,0.0000353218
474,0.0000251000,0.0000250917,0.0000251040,0.0000249953
475,0.0000133192,0.0000133151,0.0000133268,0.0000132438
476,0.0000009444,0.0000009437,0.0000009548,0.0000009025
477,-0.0000111683,-0.0000111623,-0.0000111561,-0.0000111745
478,-0.0000222033,-0.0000221999,-0.0000221903,-0.0000221748
479,-0.0000314396,-0.0000314359,-0.0000314269,-0.0000313789
480,-0.0000382974,-0.0000382904,-0.0000382861,-0.0000382094
481,-0.0000423737,-0.0000423612,-0.0000423646,-0.0000422653
482,-0.0000434650,-0.0000434583,-0.0000434587,-0.0000433442
483,-0.0000415757,-0.0000415705,-0.0000415728,-0.0000414506
484,-0.0000369129,-0.0000369092,-0.0000369135,-0.0000367926
485,-0.0000298661,-0.0000298657,-0.0000298703,-0.0000297584
486,-0.0000209768,-0.0000209771,-0.0000209841,-0.0000208890
487,-0.0000108972,-0.0000109030,-0.0000109070,-0.0000108348
488,-0.0000003431,-0.0000003510,-0.0000003547,-0.0000003098
489,0.0000099561,0.0000099480,0.0000099437,0.0000099586
490,0.0000193079,0.0000192947,0.0000192957,0.0000192805
491,0.0000271020,0.0000270871,0.0000270909,0.0000270470
492,0.0000328503,0.0000328347,0.0000328412,0.0000327722
493,0.0000362163,0.0000362033,0.0000362099,0.0000361206
494,0.0000370342,0.0000370229,0.0000370308,0.0000369283
495,0.0000353156,0.0000353018,0.0000353156,0.0000352066
496,0.0000312441,0.0000312356,0.0000312473,0.0000311394
497,0.0000251582,0.0000251513,0.0000251643,0.0000250648
498,0.0000175242,0.0000175196,0.0000175328,0.0000174482
499,0.0000089014,0.0000089000,0.0000089118,0.0000088475
500,-0.0000000987,-0.0000000979,-0.0000000872,-0.0000001273
501,-0.0000088549,-0.0000088522,-0.0000088432,-0.0000088570
502,-0.0000167789,-0.0000167727,-0.0000167678,-0.0000167551
503,-0.0000233547,-0.0000233455,-0.0000233450,-0.0000233068
504,-0.0000281712,-0.0000281665,-0.0000281635,-0.0000281035
505,-0.0000309476,-0.0000309357,-0.0000309426,-0.0000308650
506,-0.0000315493,-0.0000315392,-0.0000315471,-0.0000314579
507,-0.0000299926,-0.0000299877,-0.0000299934,-0.0000298987
508,-0.0000264401,-0.0000264342,-0.0000264438,-0.0000263503
509,-0.0000211857,-0.0000211801,-0.0000211920,-0.0000211059
510,-0.0000146311,-0.0000146269,-0.0000146394,-0.0000145665
511,-0.0000072556,-0.0000072543,-0.0000072653,-0.0000072103
512,0.0000004183,0.0000004175,0.0000004079,0.0000004417
513,0.0000078616,0.0000078598,0.0000078512,0.0000078620
514,0.0000145748,0.0000145698,0.0000145653,0.0000145527
515,0.0000201214,0.0000201166,0.0000201133,0.0000200790
516,0.0000241555,0.0000241525,0.0000241494,0.0000240960
517,0.0000264428,0.0000264351,0.0000264391,0.0000263705
518,0.0000268742,0.0000268705,0.0000268732,0.0000267945
519,0.0000254693,0.0000254642,0.0000254709,0.0000253875
520,0.0000223717,0.0000223713,0.0000223759,0.0000222939
521,0.0000178365,0.0000178353,0.0000178430,0.0000177676
522,0.0000122095,0.0000122106,0.0000122178,0.0000121541
523,0.0000059016,0.0000059037,0.0000059112,0.0000058631
524,-0.0000006409,-0.0000006388,-0.0000006306,-0.0000006600
525,-0.0000069675,-0.0000069637,-0.0000069571,-0.0000069666
526,-0.0000126543,-0.0000126497,-0.0000126446,-0.0000126335
527,-0.0000173319,-0.0000173254,-0.0000173234,-0.0000172935
528,-0.0000207093,-0.0000207010,-0.0000207026,-0.0000206560
529,-0.0000225915,-0.0000225860,-0.0000225869,-0.0000225271
530,-0.0000228899,-0.0000228845,-0.0000228877,-0.0000228194
531,-0.0000216261,-0.0000216216,-0.0000216264,-0.0000215541
532,-0.0000189270,-0.0000189249,-0.0000189297,-0.0000188585
533,-0.0000150137,-0.0000150111,-0.0000150186,-0.0000149530
534,-0.0000101841,-0.0000101826,-0.0000101907,-0.0000101353
535,-0.0000047901,-0.0000047905,-0.0000047980,-0.0000047562
536,0.0000007870,0.0000007862,0.0000007784,0.0000008041
537,0.0000061637,0.0000061592,0.0000061550,0.0000061632
538,0.0000109802,0.0000109773,0.0000109719,0.0000109625
539,0.0000149241,0.0000149198,0.0000149168,0.0000148909
540,0.0000177506,0.0000177468,0.0000177448,0.0000177046
541,0.0000192972,0.0000192900,0.0000192933,0.0000192415
542,0.0000194925,0.0000194907,0.0000194908,0.0000194313
543,0.0000183590,0.0000183536,0.0000183595,0.0000182966
544,0.0000160086,0.0000160062,0.0000160112,0.0000159493
545,0.0000126330,0.0000126318,0.0000126375,0.0000125808
546,0.0000084885,0.0000084883,0.0000084945,0.0000084467
547,0.0000038767,0.0000038794,0.0000038838,0.0000038480
548,-0.0000008769,-0.0000008748,-0.0000008691,-0.0000008909
549,-0.0000054457,-0.0000054401,-0.0000054378,-0.0000054442
550,-0.0000095244,-0.0000095200,-0.0000095169,-0.0000095080
551,-0.0000128488,-0.0000128450,-0.0000128423,-0.0000128188
552,-0.0000152131,-0.0000152066,-0.0000152080,-0.0000151721
553,-0.0000164820,-0.0000164779,-0.0000164786,-0.0000164327
554,-0.0000165983,-0.0000165938,-0.0000165967,-0.0000165442
555,-0.0000155843,-0.0000155792,-0.0000155847,-0.0000155293
556,-0.0000135388,-0.0000135340,-0.0000135411,-0.0000134867
557,-0.0000106278,-0.0000106264,-0.0000106317,-0.0000105819
558,-0.0000070718,-0.0000070715,-0.0000070770,-0.0000070351
559,-0.0000031294,-0.0000031305,-0.0000031355,-0.0000031040
560,0.0000009217,0.0000009185,0.0000009152,0.0000009342
561,0.0000048034,0.0000048001,0.0000047969,0.0000048026
562,0.0000082567,0.0000082535,0.0000082507,0.0000082428
563,0.0000110582,0.0000110532,0.0000110531,0.0000110326
564,0.0000130349,0.0000130304,0.0000130311,0.0000129997
565,0.0000140744,0.0000140693,0.0000140721,0.0000140319
566,0.0000141307,0.0000141249,0.0000141301,0.0000140842
567,0.0000132259,0.0000132227,0.0000132271,0.0000131787
568,0.0000114468,0.0000114425,0.0000114496,0.0000114019
569,0.0000089372,0.0000089353,0.0000089415,0.0000088979
570,0.0000058869,0.0000058855,0.0000058923,0.0000058555
571,0.0000025171,0.0000025167,0.0000025234,0.0000024957
572,-0.0000009347,-0.0000009338,-0.0000009282,-0.0000009451
573,-0.0000042322,-0.0000042306,-0.0000042257,-0.0000042309
574,-0.0000071553,-0.0000071530,-0.0000071493,-0.0000071430
575,-0.0000095155,-0.0000095118,-0.0000095104,-0.0000094930
576,-0.0000111673,-0.0000111642,-0.0000111635,-0.0000111363
577,-0.0000120172,-0.0000120143,-0.0000120149,-0.0000119802
578,-0.0000120286,-0.0000120248,-0.0000120279,-0.0000119883
579,-0.0000112229,-0.0000112194,-0.0000112238,-0.0000111822
580,-0.0000096763,-0.0000096732,-0.0000096787,-0.0000096378
581,-0.0000075133,-0.0000075116,-0.0000075170,-0.0000074796
582,-0.0000048971,-0.0000048965,-0.0000049019,-0.0000048704
583,-0.0000020173,-0.0000020174,-0.0000020227,-0.0000019992
584,0.0000009235,0.0000009225,0.0000009179,0.0000009321
585,0.0000037242,0.0000037221,0.0000037187,0.0000037228
586,0.0000061981,0.0000061952,0.0000061931,0.0000061871
587,0.0000081859,0.0000081824,0.0000081818,0.0000081663
588,0.0000095655,0.0000095621,0.0000095625,0.0000095387
589,0.0000102591,0.0000102553,0.0000102574,0.0000102273
590,0.0000102377,0.0000102352,0.0000102375,0.0000102032
591,0.0000095216,0.0000095188,0.0000095228,0.0000094867
592,0.0000081779,0.0000081751,0.0000081804,0.0000081449
593,0.0000063141,0.0000063125,0.0000063178,0.0000062854
594,0.0000040707,0.0000040696,0.0000040752,0.0000040480
595,0.0000016100,0.0000016097,0.0000016150,0.0000015948
596,-0.0000008953,-0.0000008948,-0.0000008900,-0.0000009021
597,-0.0000032737,-0.0000032724,-0.0000032686,-0.0000032719
598,-0.0000053672,-0.0000053655,-0.0000053626,-0.0000053571
599,-0.0000070410,-0.0000070395,-0.0000070372,-0.0000070235
600,-0.0000081926,-0.0000081910,-0.0000081898,-0.0000081690
601,-0.0000087575,-0.0000087542,-0.0000087559,-0.0000087295
602,-0.0000087128,-0.0000087102,-0.0000087124,-0.0000086825
603,-0.0000080776,-0.0000080755,-0.0000080785,-0.0000080471
604,-0.0000069106,-0.0000069086,-0.0000069127,-0.0000068819
605,-0.0000053051,-0.0000053035,-0.0000053082,-0.0000052801
606,-0.0000033816,-0.0000033806,-0.0000033855,-0.0000033620
607,-0.0000012792,-0.0000012785,-0.0000012836,-0.0000012661
608,0.0000008547,0.0000008546,0.0000008501,0.0000008605
609,0.0000028743,0.0000028742,0.0000028699,0.0000028726
610,0.0000046455,0.0000046444,0.0000046415,0.0000046366
611,0.0000060546,0.0000060532,0.0000060512,0.0000060392
612,0.0000070153,0.0000070140,0.0000070128,0.0000069948
613,0.0000074744,0.0000074732,0.0000074729,0.0000074501
614,0.0000074137,0.0000074122,0.0000074134,0.0000073876
615,0.0000068512,0.0000068503,0.0000068520,0.0000068249
616,0.0000058383,0.0000058374,0.0000058400,0.0000058136
617,0.0000044555,0.0000044550,0.0000044582,0.0000044342
618,0.0000028067,0.0000028063,0.0000028100,0.0000027900
619,0.0000010107,0.0000010111,0.0000010144,0.0000009997
620,-0.0000008067,-0.0000008061,-0.0000008028,-0.0000008113
621,-0.0000025214,-0.0000025204,-0.0000025175,-0.0000025195
622,-0.0000040197,-0.0000040189,-0.0000040161,-0.0000040116
623,-0.0000052055,-0.0000052041,-0.0000052025,-0.0000051919
624,-0.0000060066,-0.0000060049,-0.0000060043,-0.0000059885
625,-0.0000063787,-0.0000063772,-0.0000063773,-0.0000063574
626,-0.0000063079,-0.0000063067,-0.0000063073,-0.0000062849
627,-0.0000058106,-0.0000058094,-0.0000058109,-0.0000057875
628,-0.0000049318,-0.0000049301,-0.0000049329,-0.0000049102
629,-0.0000037412,-0.0000037402,-0.0000037430,-0.0000037225
630,-0.0000023280,-0.0000023271,-0.0000023304,-0.0000023134
631,-0.0000007940,-0.0000007936,-0.0000007966,-0.0000007843
632,0.0000007535,0.0000007536,0.0000007508,0.0000007578
633,0.0000022091,0.0000022083,0.0000022065,0.0000022077
634,0.0000034763,0.0000034751,0.0000034739,0.0000034696
635,0.0000044740,0.0000044730,0.0000044721,0.0000044624
636,0.0000051416,0.0000051400,0.0000051403,0.0000051261
637,0.0000054425,0.0000054413,0.0000054418,0.0000054242
638,0.0000053658,0.0000053641,0.0000053659,0.0000053461
639,0.0000049268,0.0000049247,0.0000049275,0.0000049070
640,0.0000041647,0.0000041632,0.0000041661,0.0000041462
641,0.0000031399,0.0000031383,0.0000031419,0.0000031239
642,0.0000019289,0.0000019277,0.0000019313,0.0000019165
643,0.0000006189,0.0000006175,0.0000006214,0.0000006107
644,-0.0000006987,-0.0000006995,-0.0000006961,-0.0000007022
645,-0.0000019341,-0.0000019351,-0.0000019317,-0.0000019327
646,-0.0000030056,-0.0000030056,-0.0000030035,-0.0000029996
647,-0.0000038448,-0.0000038448,-0.0000038431,-0.0000038346
648,-0.0000044007,-0.0000044010,-0.0000043996,-0.0000043873
649,-0.0000046432,-0.0000046428,-0.0000046426,-0.0000046274
650,-0.0000045639,-0.0000045638,-0.0000045640,-0.0000045469
651,-0.0000041768,-0.0000041766,-0.0000041775,-0.0000041598
652,-0.0000035162,-0.0000035159,-0.0000035175,-0.0000035004
653,-0.0000026343,-0.0000026342,-0.0000026360,-0.0000026207
654,-0.0000015967,-0.0000015965,-0.0000015987,-0.0000015862
655,-0.0000004780,-0.0000004779,-0.0000004802,-0.0000004712
656,0.0000006437,0.0000006440,0.0000006415,0.0000006464
657,0.0000016921,0.0000016922,0.0000016901,0.0000016906
658,0.0000025980,0.0000025982,0.0000025962,0.0000025925
659,0.0000033036,0.0000033042,0.0000033023,0.0000032945
660,0.0000037662,0.0000037665,0.0000037654,0.0000037543
661,0.0000039610,0.0000039614,0.0000039607,0.0000039471
662,0.0000038816,0.0000038820,0.0000038819,0.0000038667
663,0.0000035407,0.0000035408,0.0000035415,0.0000035259
664,0.0000029683,0.0000029688,0.0000029696,0.0000029546
665,0.0000022095,0.0000022100,0.0000022112,0.0000021977
666,0.0000013206,0.0000013213,0.0000013225,0.0000013115
667,0.0000003655,0.0000003663,0.0000003675,0.0000003596
668,-0.0000005893,-0.0000005885,-0.0000005872,-0.0000005916
669,-0.0000014789,-0.0000014780,-0.0000014770,-0.0000014776
670,-0.0000022446,-0.0000022440,-0.0000022430,-0.0000022398
671,-0.0000028377,-0.0000028370,-0.0000028365,-0.0000028299
672,-0.0000032225,-0.0000032220,-0.0000032217,-0.0000032122
673,-0.0000033783,-0.0000033775,-0.0000033780,-0.0000033663
674,-0.0000033005,-0.0000033001,-0.0000033008,-0.0000032878
675,-0.0000030007,-0.0000030005,-0.0000030014,-0.0000029880
676,-0.0000025050,-0.0000025048,-0.0000025062,-0.0000024933
677,-0.0000018522,-0.0000018522,-0.0000018538,-0.0000018422
678,-0.0000010909,-0.0000010909,-0.0000010927,-0.0000010832
679,-0.0000002755,-0.0000002757,-0.0000002774,-0.0000002707
680,0.0000005371,0.0000005368,0.0000005352,0.0000005388
681,0.0000012918,0.0000012914,0.0000012900,0.0000012904
682,0.0000019389,0.0000019383,0.0000019373,0.0000019345
683,0.0000024372,0.0000024364,0.0000024361,0.0000024303
684,0.0000027570,0.0000027564,0.0000027562,0.0000027480
685,0.0000028811,0.0000028803,0.0000028808,0.0000028707
686,0.0000028062,0.0000028060,0.0000028064,0.0000027952
687,0.0000025428,0.0000025425,0.0000025434,0.0000025319
688,0.0000021136,0.0000021132,0.0000021146,0.0000021035
689,0.0000015522,0.0000015521,0.0000015535,0.0000015437
690,0.0000009002,0.0000009001,0.0000009017,0.0000008937
691,0.0000002043,0.0000002042,0.0000002058,0.0000002002
692,-0.0000004872,-0.0000004871,-0.0000004857,-0.0000004886
693,-0.0000011274,-0.0000011274,-0.0000011260,-0.0000011261
694,-0.0000016742,-0.0000016740,-0.0000016730,-0.0000016703
695,-0.0000020929,-0.0000020925,-0.0000020920,-0.0000020868
696,-0.0000023584,-0.0000023581,-0.0000023578,-0.0000023505
697,-0.0000024567,-0.0000024565,-0.0000024566,-0.0000024477
698,-0.0000023857,-0.0000023856,-0.0000023859,-0.0000023761
699,-0.0000021545,-0.0000021540,-0.0000021551,-0.0000021450
700,-0.0000017830,-0.0000017830,-0.0000017840,-0.0000017743
701,-0.0000013003,-0.0000013003,-0.0000013015,-0.0000012929
702,-0.0000007421,-0.0000007421,-0.0000007434,-0.0000007365
703,-0.0000001481,-0.0000001481,-0.0000001495,-0.0000001446
704,0.0000004403,0.0000004402,0.0000004389,0.0000004414
705,0.0000009832,0.0000009831,0.0000009820,0.0000009821
706,0.0000014451,0.0000014450,0.0000014441,0.0000014418
707,0.0000017967,0.0000017963,0.0000017960,0.0000017914
708,0.0000020170,0.0000020171,0.0000020166,0.0000020102
709,0.0000020945,0.0000020942,0.0000020945,0.0000020867
710,0.0000020277,0.0000020279,0.0000020280,0.0000020195
711,0.0000018250,0.0000018250,0.0000018257,0.0000018169
712,0.0000015037,0.0000015039,0.0000015046,0.0000014963
713,0.0000010888,0.0000010889,0.0000010899,0.0000010825
714,0.0000006108,0.0000006110,0.0000006120,0.0000006061
715,0.0000001040,0.0000001042,0.0000001052,0.0000001011
716,-0.0000003966,-0.0000003963,-0.0000003954,-0.0000003975
717,-0.0000008570,-0.0000008569,-0.0000008559,-0.0000008559
718,-0.0000012471,-0.0000012467,-0.0000012462,-0.0000012441
719,-0.0000015422,-0.0000015421,-0.0000015416,-0.0000015376
720,-0.0000017248,-0.0000017247,-0.0000017245,-0.0000017189
721,-0.0000017855,-0.0000017855,-0.0000017855,-0.0000017787
722,-0.0000017233,-0.0000017234,-0.0000017236,-0.0000017162
723,-0.0000015458,-0.0000015459,-0.0000015463,-0.0000015388
724,-0.0000012679,-0.0000012681,-0.0000012687,-0.0000012615
725,-0.0000009112,-0.0000009115,-0.0000009123,-0.0000009059
726,-0.0000005021,-0.0000005024,-0.0000005032,-0.0000004981
727,-0.0000000696,-0.0000000701,-0.0000000708,-0.0000000673
728,0.0000003561,0.0000003559,0.0000003550,0.0000003568
729,0.0000007465,0.0000007464,0.0000007455,0.0000007454
730,0.0000010760,0.0000010758,0.0000010751,0.0000010732
731,0.0000013236,0.0000013235,0.0000013229,0.0000013195
732,0.0000014749,0.0000014745,0.0000014745,0.0000014696
733,0.0000015220,0.0000015220,0.0000015218,0.0000015160
734,0.0000014645,0.0000014647,0.0000014646,0.0000014583
735,0.0000013091,0.0000013093,0.0000013095,0.0000013030
736,0.0000010689,0.0000010691,0.0000010695,0.0000010633
737,0.0000007624,0.0000007628,0.0000007632,0.0000007578
738,0.0000004122,0.0000004127,0.0000004131,0.0000004088
739,0.0000000433,0.0000000439,0.0000000442,0.0000000413
740,-0.0000003189,-0.0000003184,-0.0000003180,-0.0000003194
741,-0.0000006498,-0.0000006493,-0.0000006490,-0.0000006488
742,-0.0000009279,-0.0000009273,-0.0000009273,-0.0000009255
743,-0.0000011357,-0.0000011350,-0.0000011352,-0.0000011321
744,-0.0000012609,-0.0000012605,-0.0000012606,-0.0000012563
745,-0.0000012971,-0.0000012966,-0.0000012971,-0.0000012920
746,-0.0000012443,-0.0000012439,-0.0000012445,-0.0000012389
747,-0.0000011084,-0.0000011080,-0.0000011088,-0.0000011031
748,-0.0000009008,-0.0000009006,-0.0000009014,-0.0000008960
749,-0.0000006375,-0.0000006373,-0.0000006382,-0.0000006335
750,-0.0000003379,-0.0000003377,-0.0000003386,-0.0000003349
751,-0.0000000232,-0.0000000231,-0.0000000240,-0.0000000215
752,0.0000002848,0.0000002847,0.0000002841,0.0000002852
753,0.0000005654,0.0000005654,0.0000005647,0.0000005644
754,0.0000008001,0.0000008000,0.0000007995,0.0000007980
755,0.0000009743,0.0000009742,0.0000009739,0.0000009711
756,0.0000010778,0.0000010777,0.0000010775,0.0000010738
757,0.0000011053,0.0000011052,0.0000011053,0.0000011009
758,0.0000010571,0.0000010570,0.0000010572,0.0000010524
759,0.0000009383,0.0000009383,0.0000009387,0.0000009338
760,0.0000007590,0.0000007590,0.0000007595,0.0000007549
761,0.0000005328,0.0000005329,0.0000005334,0.0000005294
762,0.0000002764,0.0000002766,0.0000002771,0.0000002740
763,0.0000000080,0.0000000081,0.0000000087,0.0000000066
764,-0.0000002539,-0.0000002538,-0.0000002532,-0.0000002541
