sample,DF1,DF2,TDF2,CASCADE
434,-0.0000821556,-0.0000821556,-0.0000821556,-0.0000821556
435,-0.0000795355,-0.0000795355,-0.0000795355,-0.0000795355
436,-0.0000715832,-0.0000715832,-0.0000715832,-0.0000715832
437,-0.0000589794,-0.0000589794,-0.0000589794,-0.0000589794
438,-0.0000427025,-0.0000427025,-0.0000427025,-0.0000427025
439,-0.0000239547,-0.0000239547,-0.0000239547,-0.0000239547
440,-0.0000040744,-0.0000040744,-0.0000040744,-0.0000040744
441,0.0000155585,0.0000155585,0.0000155585,0.0000155585
442,0.0000336174,0.0000336174,0.0000336174,0.0000336174
443,0.0000489173,0.0000489173,0.0000489173,0.0000489173
444,0.0000604919,0.0000604919,0.0000604919,0.0000604919
445,0.0000676535,0.0000676535,0.0000676535,0.0000676535
446,0.0000700319,0.0000700319,0.0000700319,0.0000700319
447,0.0000675918,0.0000675918,0.0000675918,0.0000675918
448,0.0000606260,0.0000606260,0.0000606260,0.0000606260
449,0.0000497266,0.0000497266,0.0000497266,0.0000497266
450,0.0000357376,0.0000357376,0.0000357376,0.0000357376
451,0.0000196905,0.0000196905,0.0000196905,0.0000196905
452,0.0000027292,0.0000027292,0.0000027292,0.0000027292
453,-0.0000139704,-0.0000139704,-0.0000139704,-0.0000139704
454,-0.0000292810,-0.0000292810,-0.0000292810,-0.0000292810
455,-0.0000421996,-0.0000421996,-0.0000421996,-0.0000421996
456,-0.0000519119,-0.0000519119,-0.0000519119,-0.0000519119
457,-0.0000578429,-0.0000578429,-0.0000578429,-0.0000578429
458,-0.0000596894,-0.0000596894,-0.0000596894,-0.0000596894
459,-0.0000574338,-0.0000574338,-0.0000574338,-0.0000574338
460,-0.0000513374,-0.0000513374,-0.0000513374,-0.0000513374
461,-0.0000419153,-0.0000419153,-0.0000419153,-0.0000419153
462,-0.0000298952,-0.0000298952,-0.0000298952,-0.0000298952
463,-0.0000161617,-0.0000161617,-0.0000161617,-0.0000161617
464,-0.0000016927,-0.0000016927,-0.0000016927,-0.0000016927
465,0.0000125098,0.0000125098,0.0000125098,0.0000125098
466,0.0000254885,0.0000254885,0.0000254885,0.0000254885
467,0.0000363941,0.0000363941,0.0000363941,0.0000363941
468,0.0000445407,0.0000445407,0.0000445407,0.0000445407
469,0.0000494478,0.0000494478,0.0000494478,0.0000494478
470,0.0000508676,0.0000508676,0.0000508676,0.0000508676
471,0.0000487956,0.0000487956,0.0000487956,0.0000487956
472,0.0000434645,0.0000434645,0.0000434645,0.0000434645
473,0.0000353223,0.0000353223,0.0000353223,0.0000353223
474,0.0000249960,0.0000249960,0.0000249960,0.0000249960
475,0.0000132444,0.0000132444,0.0000132444,0.0000132444
476,0.0000009032,0.0000009032,0.0000009032,0.0000009032
477,-0.0000111741,-0.0000111741,-0.0000111741,-0.0000111741
478,-0.0000221742,-0.0000221742,-0.0000221742,-0.0000221742
479,-0.0000313784,-0.0000313784,-0.0000313784,-0.0000313784
480,-0.0000382092,-0.0000382092,-0.0000382092,-0.0000382092
481,-0.0000422651,-0.0000422651,-0.0000422651,-0.0000422651
482,-0.0000433439,-0.0000433439,-0.0000433439,-0.0000433439
483,-0.0000414508,-0.0000414508,-0.0000414508,-0.0000414508
484,-0.0000367927,-0.0000367927,-0.0000367927,-0.0000367927
485,-0.0000297588,-0.0000297588,-0.0000297588,-0.0000297588
486,-0.0000208895,-0.0000208895,-0.0000208895,-0.0000208895
487,-0.0000108353,-0.0000108353,-0.0000108353,-0.0000108353
488,-0.0000003103,-0.0000003103,-0.0000003103,-0.0000003103
489,0.0000099583,0.0000099583,0.0000099583,0.0000099583
490,0.0000192800,0.0000192800,0.0000192800,0.0000192800
491,0.0000270467,0.0000270467,0.0000270467,0.0000270467
492,0.0000327719,0.0000327719,0.0000327719,0.0000327719
493,0.0000361206,0.0000361206,0.0000361206,0.0000361206
494,0.0000369282,0.0000369282,0.0000369282,0.0000369282
495,0.0000352067,0.0000352067,0.0000352067,0.0000352067
496,0.0000311397,0.0000311397,0.0000311397,0.0000311397
497,0.0000250652,0.0000250652,0.0000250652,0.0000250652
498,0.0000174487,0.0000174487,0.0000174487,0.0000174487
499,0.0000088480,0.0000088480,0.0000088480,0.0000088480
500,-0.0000001269,-0.0000001269,-0.0000001269,-0.0000001269
501,-0.0000088565,-0.0000088565,-0.0000088565,-0.0000088565
502,-0.0000167546,-0.0000167546,-0.0000167546,-0.0000167546
503,-0.0000233067,-0.0000233067,-0.0000233067,-0.0000233067
504,-0.0000281033,-0.0000281033,-0.0000281033,-0.0000281033
505,-0.0000308651,-0.0000308651,-0.0000308651,-0.0000308651
506,-0.0000314580,-0.0000314580,-0.0000314580,-0.0000314580
507,-0.0000298989,-0.0000298989,-0.0000298989,-0.0000298989
508,-0.0000263505,-0.0000263505,-0.0000263505,-0.0000263505
509,-0.0000211063,-0.0000211063,-0.0000211063,-0.0000211063
510,-0.0000145669,-0.0000145669,-0.0000145669,-0.0000145669
511,-0.0000072107,-0.0000072107,-0.0000072107,-0.0000072107
512,0.0000004413,0.0000004413,0.0000004413,0.0000004413
513,0.0000078616,0.0000078616,0.0000078616,0.0000078616
514,0.0000145525,0.0000145525,0.0000145525,0.0000145525
515,0.0000200787,0.0000200787,0.0000200787,0.0000200787
516,0.0000240957,0.0000240957,0.0000240957,0.0000240957
517,0.0000263705,0.0000263705,0.0000263705,0.0000263705
518,0.0000267945,0.0000267945,0.0000267945,0.0000267945
519,0.0000253877,0.0000253877,0.0000253877,0.0000253877
520,0.0000222940,0.0000222940,0.0000222940,0.0000222940
521,0.0000177678,0.0000177678,0.0000177678,0.0000177678
522,0.0000121544,0.0000121544,0.0000121544,0.0000121544
523,0.0000058635,0.0000058635,0.0000058635,0.0000058635
524,-0.0000006598,-0.0000006598,-0.0000006598,-0.0000006598
525,-0.0000069663,-0.0000069663,-0.0000069663,-0.0000069663
526,-0.0000126335,-0.0000126335,-0.0000126335,-0.0000126335
527,-0.0000172933,-0.0000172933,-0.0000172933,-0.0000172933
528,-0.0000206560,-0.0000206560,-0.0000206560,-0.0000206560
529,-0.0000225272,-0.0000225272,-0.0000225272,-0.0000225272
530,-0.0000228194,-0.0000228194,-0.0000228194,-0.0000228194
531,-0.0000215541,-0.0000215541,-0.0000215541,-0.0000215541
532,-0.0000188585,-0.0000188585,-0.0000188585,-0.0000188585
533,-0.0000149533,-0.0000149533,-0.0000149533,-0.0000149533
534,-0.0000101355,-0.0000101355,-0.0000101355,-0.0000101355
535,-0.0000047565,-0.0000047565,-0.0000047565,-0.0000047565
536,0.0000008038,0.0000008038,0.0000008038,0.0000008038
537,0.0000061629,0.0000061629,0.0000061629,0.0000061629
538,0.0000109623,0.0000109623,0.0000109623,0.0000109623
539,0.0000148907,0.0000148907,0.0000148907,0.0000148907
540,0.0000177043,0.0000177043,0.0000177043,0.0000177043
541,0.0000192414,0.0000192414,0.0000192414,0.0000192414
542,0.0000194314,0.0000194314,0.0000194314,0.0000194314
543,0.0000182968,0.0000182968,0.0000182968,0.0000182968
544,0.0000159495,0.0000159495,0.0000159495,0.0000159495
545,0.0000125810,0.0000125810,0.0000125810,0.0000125810
546,0.0000084470,0.0000084470,0.0000084470,0.0000084470
547,0.0000038482,0.0000038482,0.0000038482,0.0000038482
548,-0.0000008906,-0.0000008906,-0.0000008906,-0.0000008906
549,-0.0000054441,-0.0000054441,-0.0000054441,-0.0000054441
550,-0.0000095078,-0.0000095078,-0.0000095078,-0.0000095078
551,-0.0000128187,-0.0000128187,-0.0000128187,-0.0000128187
552,-0.0000151718,-0.0000151718,-0.0000151718,-0.0000151718
553,-0.0000164326,-0.0000164326,-0.0000164326,-0.0000164326
554,-0.0000165443,-0.0000165443,-0.0000165443,-0.0000165443
555,-0.0000155294,-0.0000155294,-0.0000155294,-0.0000155294
556,-0.0000134868,-0.0000134868,-0.0000134868,-0.0000134868
557,-0.0000105821,-0.0000105821,-0.0000105821,-0.0000105821
558,-0.0000070353,-0.0000070353,-0.0000070353,-0.0000070353
559,-0.0000031043,-0.0000031043,-0.0000031043,-0.0000031043
560,0.0000009340,0.0000009340,0.0000009340,0.0000009340
561,0.0000048023,0.0000048023,0.0000048023,0.0000048023
562,0.0000082426,0.0000082426,0.0000082426,0.0000082426
563,0.0000110324,0.0000110324,0.0000110324,0.0000110324
564,0.0000129995,0.0000129995,0.0000129995,0.0000129995
565,0.0000140319,0.0000140319,0.0000140319,0.0000140319
566,0.0000140843,0.0000140843,0.0000140843,0.0000140843
567,0.0000131787,0.0000131787,0.0000131787,0.0000131787
568,0.0000114021,0.0000114021,0.0000114021,0.0000114021
569,0.0000088980,0.0000088980,0.0000088980,0.0000088980
570,0.0000058557,0.0000058557,0.0000058557,0.0000058557
571,0.0000024959,0.0000024959,0.0000024959,0.0000024959
572,-0.0000009448,-0.0000009448,-0.0000009448,-0.0000009448
573,-0.0000042307,-0.0000042307,-0.0000042307,-0.0000042307
574,-0.0000071427,-0.0000071427,-0.0000071427,-0.0000071427
575,-0.0000094928,-0.0000094928,-0.0000094928,-0.0000094928
576,-0.0000111364,-0.0000111364,-0.0000111364,-0.0000111364
577,-0.0000119803,-0.0000119803,-0.0000119803,-0.0000119803
578,-0.0000119884,-0.0000119884,-0.0000119884,-0.0000119884
579,-0.0000111822,-0.0000111822,-0.0000111822,-0.0000111822
580,-0.0000096379,-0.0000096379,-0.0000096379,-0.0000096379
581,-0.0000074797,-0.0000074797,-0.0000074797,-0.0000074797
582,-0.0000048705,-0.0000048705,-0.0000048705,-0.0000048705
583,-0.0000019994,-0.0000019994,-0.0000019994,-0.0000019994
584,0.0000009319,0.0000009319,0.0000009319,0.0000009319
585,0.0000037226,0.0000037226,0.0000037226,0.0000037226
586,0.0000061870,0.0000061870,0.0000061870,0.0000061870
587,0.0000081662,0.0000081662,0.0000081662,0.0000081662
588,0.0000095387,0.0000095387,0.0000095387,0.0000095387
589,0.0000102273,0.0000102273,0.0000102273,0.0000102273
590,0.0000102031,0.0000102031,0.0000102031,0.0000102031
591,0.0000094867,0.0000094867,0.0000094867,0.0000094867
592,0.0000081450,0.0000081450,0.0000081450,0.0000081450
593,0.0000062855,0.0000062855,0.0000062855,0.0000062855
594,0.0000040482,0.0000040482,0.0000040482,0.0000040482
595,0.0000015949,0.0000015949,0.0000015949,0.0000015949
596,-0.0000009020,-0.0000009020,-0.0000009020,-0.0000009020
597,-0.0000032718,-0.0000032718,-0.0000032718,-0.0000032718
598,-0.0000053570,-0.0000053570,-0.0000053570,-0.0000053570
599,-0.0000070234,-0.0000070234,-0.0000070234,-0.0000070234
600,-0.0000081690,-0.0000081690,-0.0000081690,-0.0000081690
601,-0.0000087295,-0.0000087295,-0.0000087295,-0.0000087295
602,-0.0000086825,-0.0000086825,-0.0000086825,-0.0000086825
603,-0.0000080471,-0.0000080471,-0.0000080471,-0.0000080471
604,-0.0000068820,-0.0000068820,-0.0000068820,-0.0000068820
605,-0.0000052803,-0.0000052803,-0.0000052803,-0.0000052803
606,-0.0000033621,-0.0000033621,-0.0000033621,-0.0000033621
607,-0.0000012662,-0.0000012662,-0.0000012662,-0.0000012662
608,0.0000008604,0.0000008604,0.0000008604,0.0000008604
609,0.0000028725,0.0000028725,0.0000028725,0.0000028725
610,0.0000046366,0.0000046366,0.0000046366,0.0000046366
611,0.0000060392,0.0000060392,0.0000060392,0.0000060392
612,0.0000069948,0.0000069948,0.0000069948,0.0000069948
613,0.0000074502,0.0000074502,0.0000074502,0.0000074502
614,0.0000073876,0.0000073876,0.0000073876,0.0000073876
615,0.0000068250,0.0000068250,0.0000068250,0.0000068250
616,0.0000058137,0.0000058137,0.0000058137,0.0000058137
617,0.0000044343,0.0000044343,0.0000044343,0.0000044343
618,0.0000027901,0.0000027901,0.0000027901,0.0000027901
619,0.0000009998,0.0000009998,0.0000009998,0.0000009998
620,-0.0000008112,-0.0000008112,-0.0000008112,-0.0000008112
621,-0.0000025194,-0.0000025194,-0.0000025194,-0.0000025194
622,-0.0000040115,-0.0000040115,-0.0000040115,-0.0000040115
623,-0.0000051918,-0.0000051918,-0.0000051918,-0.0000051918
624,-0.0000059884,-0.0000059884,-0.0000059884,-0.0000059884
625,-0.0000063574,-0.0000063574,-0.0000063574,-0.0000063574
626,-0.0000062849,-0.0000062849,-0.0000062849,-0.0000062849
627,-0.0000057875,-0.0000057875,-0.0000057875,-0.0000057875
628,-0.0000049102,-0.0000049102,-0.0000049102,-0.0000049102
629,-0.0000037226,-0.0000037226,-0.0000037226,-0.0000037226
630,-0.0000023135,-0.0000023135,-0.0000023135,-0.0000023135
631,-0.0000007844,-0.0000007844,-0.0000007844,-0.0000007844
632,0.0000007577,0.0000007577,0.0000007577,0.0000007577
633,0.0000022076,0.0000022076,0.0000022076,0.0000022076
634,0.0000034694,0.0000034694,0.0000034694,0.0000034694
635,0.0000044624,0.0000044624,0.0000044624,0.0000044624
636,0.0000051261,0.0000051261,0.0000051261,0.0000051261
637,0.0000054242,0.0000054242,0.0000054242,0.0000054242
638,0.0000053461,0.0000053461,0.0000053461,0.0000053461
639,0.0000049070,0.0000049070,0.0000049070,0.0000049070
640,0.0000041463,0.0000041463,0.0000041463,0.0000041463
641,0.0000031240,0.0000031240,0.0000031240,0.0000031240
642,0.0000019166,0.0000019166,0.0000019166,0.0000019166
643,0.0000006108,0.0000006108,0.0000006108,0.0000006108
644,-0.0000007021,-0.0000007021,-0.0000007021,-0.0000007021
645,-0.0000019327,-0.0000019327,-0.0000019327,-0.0000019327
646,-0.0000029995,-0.0000029995,-0.0000029995,-0.0000029995
647,-0.0000038346,-0.0000038346,-0.0000038346,-0.0000038346
648,-0.0000043872,-0.0000043872,-0.0000043872,-0.0000043872
649,-0.0000046274,-0.0000046274,-0.0000046274,-0.0000046274
650,-0.0000045470,-0.0000045470,-0.0000045470,-0.0000045470
651,-0.0000041599,-0.0000041599,-0.0000041599,-0.0000041599
652,-0.0000035005,-0.0000035005,-0.0000035005,-0.0000035005
653,-0.0000026208,-0.0000026208,-0.0000026208,-0.0000026208
654,-0.0000015863,-0.0000015863,-0.0000015863,-0.0000015863
655,-0.0000004713,-0.0000004713,-0.0000004713,-0.0000004713
656,0.0000006463,0.0000006463,0.0000006463,0.0000006463
657,0.0000016905,0.0000016905,0.0000016905,0.0000016905
658,0.0000025924,0.0000025924,0.0000025924,0.0000025924
659,0.0000032945,0.0000032945,0.0000032945,0.0000032945
660,0.0000037543,0.0000037543,0.0000037543,0.0000037543
661,0.0000039471,0.0000039471,0.0000039471,0.0000039471
662,0.0000038667,0.0000038667,0.0000038667,0.0000038667
663,0.0000035259,0.0000035259,0.0000035259,0.0000035259
664,0.0000029546,0.0000029546,0.0000029546,0.0000029546
665,0.0000021977,0.0000021977,0.0000021977,0.0000021977
666,0.0000013116,0.0000013116,0.0000013116,0.0000013116
667,0.0000003597,0.0000003597,0.0000003597,0.0000003597
668,-0.0000005915,-0.0000005915,-0.0000005915,-0.0000005915
669,-0.0000014775,-0.0000014775,-0.0000014775,-0.0000014775
670,-0.0000022398,-0.0000022398,-0.0000022398,-0.0000022398
671,-0.0000028299,-0.0000028299,-0.0000028299,-0.0000028299
672,-0.0000032122,-0.0000032122,-0.0000032122,-0.0000032122
673,-0.0000033663,-0.0000033663,-0.0000033663,-0.0000033663
674,-0.0000032878,-0.0000032878,-0.0000032878,-0.0000032878
675,-0.0000029881,-0.0000029881,-0.0000029881,-0.0000029881
676,-0.0000024933,-0.0000024933,-0.0000024933,-0.0000024933
677,-0.0000018423,-0.0000018423,-0.0000018423,-0.0000018423
678,-0.0000010833,-0.0000010833,-0.0000010833,-0.0000010833
679,-0.0000002708,-0.0000002708,-0.0000002708,-0.0000002708
680,0.0000005388,0.0000005388,0.0000005388,0.0000005388
681,0.0000012903,0.0000012903,0.0000012903,0.0000012903
682,0.0000019345,0.0000019345,0.0000019345,0.0000019345
683,0.0000024303,0.0000024303,0.0000024303,0.0000024303
684,0.0000027480,0.0000027480,0.0000027480,0.0000027480
685,0.0000028707,0.0000028707,0.0000028707,0.0000028707
686,0.0000027952,0.0000027952,0.0000027952,0.0000027952
687,0.0000025319,0.0000025319,0.0000025319,0.0000025319
688,0.0000021036,0.0000021036,0.0000021036,0.0000021036
689,0.0000015437,0.0000015437,0.0000015437,0.0000015437
690,0.0000008938,0.0000008938,0.0000008938,0.0000008938
691,0.0000002003,0.0000002003,0.0000002003,0.0000002003
692,-0.0000004886,-0.0000004886,-0.0000004886,-0.0000004886
693,-0.0000011261,-0.0000011261,-0.0000011261,-0.0000011261
694,-0.0000016703,-0.0000016703,-0.0000016703,-0.0000016703
695,-0.0000020867,-0.0000020867,-0.0000020867,-0.0000020867
696,-0.0000023505,-0.0000023505,-0.0000023505,-0.0000023505
697,-0.0000024477,-0.0000024477,-0.0000024477,-0.0000024477
698,-0.0000023761,-0.0000023761,-0.0000023761,-0.0000023761
699,-0.0000021450,-0.0000021450,-0.0000021450,-0.0000021450
700,-0.0000017744,-0.0000017744,-0.0000017744,-0.0000017744
701,-0.0000012930,-0.0000012930,-0.0000012930,-0.0000012930
702,-0.0000007365,-0.0000007365,-0.0000007365,-0.0000007365
703,-0.0000001447,-0.0000001447,-0.0000001447,-0.0000001447
704,0.0000004414,0.0000004414,0.0000004414,0.0000004414
705,0.0000009820,0.0000009820,0.0000009820,0.0000009820
706,0.0000014417,0.0000014417,0.0000014417,0.0000014417
707,0.0000017914,0.0000017914,0.0000017914,0.0000017914
708,0.0000020102,0.0000020102,0.0000020102,0.0000020102
709,0.0000020867,0.0000020867,0.0000020867,0.0000020867
710,0.0000020195,0.0000020195,0.0000020195,0.0000020195
711,0.0000018169,0.0000018169,0.0000018169,0.0000018169
712,0.0000014963,0.0000014963,0.0000014963,0.0000014963
713,0.0000010825,0.0000010825,0.0000010825,0.0000010825
714,0.0000006061,0.0000006061,0.0000006061,0.0000006061
715,0.0000001011,0.0000001011,0.0000001011,0.0000001011
716,-0.0000003974,-0.0000003974,-0.0000003974,-0.0000003974
717,-0.0000008558,-0.0000008558,-0.0000008558,-0.0000008558
718,-0.0000012441,-0.0000012441,-0.0000012441,-0.0000012441
719,-0.0000015376,-0.0000015376,-0.0000015376,-0.0000015376
720,-0.0000017189,-0.0000017189,-0.0000017189,-0.0000017189
721,-0.0000017787,-0.0000017787,-0.0000017787,-0.0000017787
722,-0.0000017162,-0.0000017162,-0.0000017162,-0.0000017162
723,-0.0000015388,-0.0000015388,-0.0000015388,-0.0000015388
724,-0.0000012615,-0.0000012615,-0.0000012615,-0.0000012615
725,-0.0000009059,-0.0000009059,-0.0000009059,-0.0000009059
726,-0.0000004982,-0.0000004982,-0.0000004982,-0.0000004982
727,-0.0000000673,-0.0000000673,-0.0000000673,-0.0000000673
728,0.0000003567,0.0000003567,0.0000003567,0.0000003567
729,0.0000007454,0.0000007454,0.0000007454,0.0000007454
730,0.0000010732,0.0000010732,0.0000010732,0.0000010732
731,0.0000013194,0.0000013194,0.0000013194,0.0000013194
732,0.0000014696,0.0000014696,0.0000014696,0.0000014696
733,0.0000015160,0.0000015160,0.0000015160,0.0000015160
734,0.0000014583,0.0000014583,0.0000014583,0.0000014583
735,0.0000013030,0.0000013030,0.0000013030,0.0000013030
736,0.0000010633,0.0000010633,0.0000010633,0.0000010633
737,0.0000007578,0.0000007578,0.0000007578,0.0000007578
738,0.0000004088,0.0000004088,0.0000004088,0.0000004088
739,0.0000000413,0.0000000413,0.0000000413,0.0000000413
740,-0.0000003194,-0.0000003194,-0.0000003194,-0.0000003194
741,-0.0000006488,-0.0000006488,-0.0000006488,-0.0000006488
742,-0.0000009255,-0.0000009255,-0.0000009255,-0.0000009255
743,-0.0000011321,-0.0000011321,-0.0000011321,-0.0000011321
744,-0.0000012563,-0.0000012563,-0.0000012563,-0.0000012563
745,-0.0000012920,-0.0000012920,-0.0000012920,-0.0000012920
746,-0.0000012389,-0.0000012389,-0.0000012389,-0.0000012389
747,-0.0000011032,-0.0000011032,-0.0000011032,-0.0000011032
748,-0.0000008961,-0.0000008961,-0.0000008961,-0.0000008961
749,-0.0000006336,-0.0000006336,-0.0000006336,-0.0000006336
750,-0.0000003350,-0.0000003350,-0.0000003350,-0.0000003350
751,-0.0000000215,-0.0000000215,-0.0000000215,-0.0000000215
752,0.0000002852,0.0000002852,0.0000002852,0.0000002852
753,0.0000005644,0.0000005644,0.0000005644,0.0000005644
754,0.0000007979,0.0000007979,0.0000007979,0.0000007979
755,0.0000009711,0.0000009711,0.0000009711,0.0000009711
756,0.0000010738,0.0000010738,0.0000010738,0.0000010738
757,0.0000011009,0.0000011009,0.0000011009,0.0000011009
758,0.0000010524,0.0000010524,0.0000010524,0.0000010524
759,0.0000009338,0.0000009338,0.0000009338,0.0000009338
760,0.0000007549,0.0000007549,0.0000007549,0.0000007549
761,0.0000005294,0.0000005294,0.0000005294,0.0000005294
762,0.0000002740,0.0000002740,0.0000002740,0.0000002740
763,0.0000000066,0.0000000066,0.0000000066,0.0000000066
764,-0.0000002541,-0.0000002541,-0.0000002541,-0.0000002541
